2022-07-17,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:01:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:02:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:05:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:05:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:06:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:06:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:07:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:07:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:08:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:09:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:10:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:11:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:12:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:13:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:14:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:14:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:15:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:16:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:16:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:17:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:19:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:20:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:28:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:29:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:30:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:31:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:32:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:34:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:35:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:34:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:36:00,12019.25,12019.25,12019.25,12019.25
2022-07-17 00:37:00,12019.25,12019.25,12019.25,12019.25
